Date,TSLA,Nasdaq,RIVN,GOOGL,AMZN,GM,F,GOOG,LCID,META,AAPL,NVDA
2024-02-23,191.97000122070312,15996.8203125,10.069999694824219,143.4400177001953,174.99000549316406,39.2224235534668,11.6520414352417,144.7698211669922,3.0199999809265137,482.69970703125,181.86196899414062,78.79466247558594
2024-02-26,199.39999389648438,15976.25,10.699999809265137,137.07310485839844,174.72999572753906,39.38078308105469,11.46967887878418,138.25323486328125,3.1500000953674316,480.41595458984375,180.50686645507812,79.06958770751953
2024-02-27,199.72999572753906,16035.2998046875,11.140000343322754,138.37838745117188,173.5399932861328,39.76676940917969,11.517669677734375,139.59841918945312,3.1700000762939453,485.71136474609375,181.9715576171875,78.6786880493164
2024-02-28,202.0399932861328,15947.740234375,11.300000190734863,135.8874053955078,173.16000366210938,40.21213912963867,11.805610656738281,136.93797302246094,3.2300000190734863,482.689697265625,180.7659149169922,77.6409912109375
2024-02-29,201.8800048828125,16091.919921875,11.319999694824219,137.9598846435547,176.75999450683594,40.67868423461914,11.939982414245605,139.27955627441406,3.299999952316284,488.7829284667969,180.09832763671875,79.0895767211914
2024-03-01,202.63999938964844,16274.9404296875,11.350000381469727,136.6446533203125,178.22000122070312,40.68861389160156,11.94958209991455,137.5856475830078,3.3299999237060547,500.9194641113281,179.01226806640625,82.25567626953125
2024-03-04,188.13999938964844,16207.509765625,10.90999984741211,132.86834716796875,177.5800018310547,40.629051208496094,12.227925300598145,133.7195281982422,3.2100000381469727,496.8207702636719,174.4687042236328,85.21282958984375
2024-03-05,180.74000549316406,15939.58984375,10.930000305175781,132.1907958984375,174.1199951171875,40.351112365722656,12.074357032775879,133.301025390625,3.180000066757202,488.8726806640625,169.50665283203125,85.94366455078125
2024-03-06,176.5399932861328,16031.5400390625,11.029999732971191,130.9253692626953,173.50999450683594,39.85478973388672,11.88239574432373,132.08538818359375,3.190000057220459,494.72650146484375,168.51026916503906,88.67901611328125
2024-03-07,178.64999389648438,16273.3798828125,12.510000228881836,133.89462280273438,176.82000732421875,39.0606689453125,11.911189079284668,134.7558135986328,3.119999885559082,510.78228759765625,168.3907012939453,92.6470718383789
